id,user,uid,version,changeset,timestamp
21847386,DaveHansenTiger,7168,1,653827,2008-01-17T18:51:19Z
21847422,DaveHansenTiger,7168,1,653827,2008-01-17T18:51:32Z
21847451,DaveHansenTiger,7168,1,653827,2008-01-17T18:51:42Z
21847459,DaveHansenTiger,7168,1,653827,2008-01-17T18:51:47Z
21847478,42429,42429,4,30379086,2015-04-21T13:14:16Z
21847496,DaveHansenTiger,7168,1,653827,2008-01-17T18:52:05Z
21847499,DaveHansenTiger,7168,1,653827,2008-01-17T18:52:05Z
21847500,DaveHansenTiger,7168,1,653827,2008-01-17T18:52:06Z
21847502,DaveHansenTiger,7168,1,653827,2008-01-17T18:52:06Z
21847585,DaveHansenTiger,7168,1,653827,2008-01-17T18:52:28Z
21847614,DaveHansenTiger,7168,1,653827,2008-01-17T18:52:38Z
21847654,DaveHansenTiger,7168,1,653827,2008-01-17T18:52:57Z
21847663,DaveHansenTiger,7168,1,653827,2008-01-17T18:52:59Z
21847664,DaveHansenTiger,7168,1,653827,2008-01-17T18:52:59Z
21847675,DaveHansenTiger,7168,1,653827,2008-01-17T18:53:03Z
21847697,DaveHansenTiger,7168,1,653827,2008-01-17T18:53:11Z
21847699,DaveHansenTiger,7168,1,653827,2008-01-17T18:53:12Z
21847742,DaveHansenTiger,7168,1,653827,2008-01-17T18:53:26Z
21847810,DaveHansenTiger,7168,1,653827,2008-01-17T18:53:44Z
21847811,DaveHansenTiger,7168,1,653827,2008-01-17T18:53:45Z
21847813,DaveHansenTiger,7168,1,653827,2008-01-17T18:53:45Z
21847847,DaveHansenTiger,7168,1,653827,2008-01-17T18:53:54Z
21847851,DaveHansenTiger,7168,1,653827,2008-01-17T18:53:56Z
21847853,DaveHansenTiger,7168,1,653827,2008-01-17T18:53:56Z
21847864,DaveHansenTiger,7168,1,653827,2008-01-17T18:54:01Z
21847865,DaveHansenTiger,7168,1,653827,2008-01-17T18:54:02Z
21847866,25or6to4,37392,4,31202863,2015-05-16T14:33:33Z
21847869,DaveHansenTiger,7168,1,653827,2008-01-17T18:54:03Z
21847871,DaveHansenTiger,7168,1,653827,2008-01-17T18:54:04Z
21847894,Rich W,1028137,3,15358244,2013-03-14T02:37:52Z
21847937,DaveHansenTiger,7168,1,653827,2008-01-17T18:54:26Z
21847949,gcjunge,775666,2,13527573,2012-10-17T06:25:09Z
21847950,DaveHansenTiger,7168,1,653827,2008-01-17T18:54:33Z
21847952,DaveHansenTiger,7168,1,653827,2008-01-17T18:54:34Z
21847957,Athalis,2540799,2,36769188,2016-01-24T02:57:45Z
21847965,DaveHansenTiger,7168,1,653827,2008-01-17T18:54:39Z
21847968,DaveHansenTiger,7168,1,653827,2008-01-17T18:54:40Z
21847974,DaveHansenTiger,7168,1,653827,2008-01-17T18:54:43Z
21847983,DaveHansenTiger,7168,1,653827,2008-01-17T18:54:48Z
21847987,DaveHansenTiger,7168,1,653827,2008-01-17T18:54:49Z
21848052,DaveHansenTiger,7168,1,653827,2008-01-17T18:55:12Z
21848057,DaveHansenTiger,7168,1,653827,2008-01-17T18:55:14Z
21848066,DaveHansenTiger,7168,1,653827,2008-01-17T18:55:17Z
21848069,DaveHansenTiger,7168,1,653827,2008-01-17T18:55:18Z
21848099,DaveHansenTiger,7168,1,653827,2008-01-17T18:55:29Z
21848102,DaveHansenTiger,7168,1,653827,2008-01-17T18:55:32Z
21848103,DaveHansenTiger,7168,1,653827,2008-01-17T18:55:33Z
21848104,DaveHansenTiger,7168,1,653827,2008-01-17T18:55:33Z
21848155,DaveHansenTiger,7168,1,653827,2008-01-17T18:56:05Z
21848156,DaveHansenTiger,7168,1,653827,2008-01-17T18:56:05Z
21848197,DaveHansenTiger,7168,1,653827,2008-01-17T18:56:28Z
21848198,DaveHansenTiger,7168,1,653827,2008-01-17T18:56:29Z
21848227,DaveHansenTiger,7168,1,653827,2008-01-17T18:56:41Z
21848229,DaveHansenTiger,7168,1,653827,2008-01-17T18:56:41Z
21848233,DaveHansenTiger,7168,1,653827,2008-01-17T18:56:43Z
21848247,DaveHansenTiger,7168,1,653827,2008-01-17T18:56:48Z
21848248,DaveHansenTiger,7168,1,653827,2008-01-17T18:56:49Z
21848249,DaveHansenTiger,7168,1,653827,2008-01-17T18:56:50Z
21848252,DaveHansenTiger,7168,1,653827,2008-01-17T18:56:51Z
21848253,DaveHansenTiger,7168,1,653827,2008-01-17T18:56:51Z
21848258,DaveHansenTiger,7168,1,653827,2008-01-17T18:56:53Z
21848284,DaveHansenTiger,7168,1,653827,2008-01-17T18:57:04Z
21848290,DaveHansenTiger,7168,1,653827,2008-01-17T18:57:05Z
21848319,DaveHansenTiger,7168,1,653827,2008-01-17T18:57:17Z
21848324,DaveHansenTiger,7168,1,653827,2008-01-17T18:57:19Z
21848328,gcjunge,775666,2,13527573,2012-10-17T06:25:11Z
21848340,DaveHansenTiger,7168,1,653827,2008-01-17T18:57:23Z
21848350,DaveHansenTiger,7168,1,653827,2008-01-17T18:57:27Z
21848426,DaveHansenTiger,7168,1,653827,2008-01-17T18:57:50Z
21848442,DaveHansenTiger,7168,1,653827,2008-01-17T18:57:56Z
21848466,DaveHansenTiger,7168,1,653827,2008-01-17T18:58:05Z
21848472,DaveHansenTiger,7168,1,653827,2008-01-17T18:58:07Z
21848571,DaveHansenTiger,7168,1,653827,2008-01-17T18:58:36Z
21848576,DaveHansenTiger,7168,1,653827,2008-01-17T18:58:39Z
21848611,DaveHansenTiger,7168,1,653827,2008-01-17T18:58:51Z
21848616,DaveHansenTiger,7168,1,653827,2008-01-17T18:58:53Z
21848618,scottyc,496606,2,10581089,2012-02-04T03:34:43Z
21848647,Athalis,2540799,2,36769188,2016-01-24T02:57:46Z
21848679,DaveHansenTiger,7168,1,653827,2008-01-17T18:59:19Z
21848691,DaveHansenTiger,7168,1,653827,2008-01-17T18:59:22Z
21848708,DaveHansenTiger,7168,1,653827,2008-01-17T18:59:26Z
21848838,afdreher,1110270,2,32929913,2015-07-28T11:44:43Z
21848841,DaveHansenTiger,7168,1,653827,2008-01-17T19:00:07Z
21848865,Athalis,2540799,2,36769188,2016-01-24T02:57:45Z
21848867,DaveHansenTiger,7168,1,653827,2008-01-17T19:00:14Z
21848871,DaveHansenTiger,7168,1,653827,2008-01-17T19:00:16Z
21848887,DaveHansenTiger,7168,1,653827,2008-01-17T19:00:21Z
21848890,Rich W,1028137,2,15358102,2013-03-14T01:44:49Z
21848893,DaveHansenTiger,7168,1,653827,2008-01-17T19:00:24Z
21848895,DaveHansenTiger,7168,1,653827,2008-01-17T19:00:24Z
21848899,DaveHansenTiger,7168,1,653827,2008-01-17T19:00:27Z
21848901,DaveHansenTiger,7168,1,653827,2008-01-17T19:00:29Z
21849005,DaveHansenTiger,7168,1,653827,2008-01-17T19:01:24Z
21849006,DaveHansenTiger,7168,1,653827,2008-01-17T19:01:24Z
21849011,DaveHansenTiger,7168,1,653827,2008-01-17T19:01:25Z
21849031,DaveHansenTiger,7168,1,653827,2008-01-17T19:01:31Z
21849083,DaveHansenTiger,7168,1,653827,2008-01-17T19:01:48Z
21849104,DaveHansenTiger,7168,1,653827,2008-01-17T19:01:54Z
21849106,DaveHansenTiger,7168,1,653827,2008-01-17T19:01:55Z
21849111,DaveHansenTiger,7168,1,653827,2008-01-17T19:01:57Z
21849145,DaveHansenTiger,7168,1,653827,2008-01-17T19:02:19Z
21849166,DaveHansenTiger,7168,1,653827,2008-01-17T19:02:29Z
21849170,DaveHansenTiger,7168,1,653827,2008-01-17T19:02:30Z
21849203,DaveHansenTiger,7168,1,653827,2008-01-17T19:02:46Z
21849210,DaveHansenTiger,7168,1,653827,2008-01-17T19:02:52Z
21849212,DaveHansenTiger,7168,1,653827,2008-01-17T19:02:53Z
21849294,DaveHansenTiger,7168,1,653827,2008-01-17T19:03:30Z
21849299,DaveHansenTiger,7168,1,653827,2008-01-17T19:03:32Z
21849327,DaveHansenTiger,7168,1,653827,2008-01-17T19:03:46Z
21849333,DaveHansenTiger,7168,1,653827,2008-01-17T19:03:48Z
21849335,DaveHansenTiger,7168,1,653827,2008-01-17T19:03:48Z
21849375,DaveHansenTiger,7168,1,653827,2008-01-17T19:04:00Z
21849378,DaveHansenTiger,7168,1,653827,2008-01-17T19:04:01Z
21849383,DaveHansenTiger,7168,1,653827,2008-01-17T19:04:02Z
21849389,DaveHansenTiger,7168,1,653827,2008-01-17T19:04:03Z
21849415,DaveHansenTiger,7168,1,653827,2008-01-17T19:04:12Z
21849419,DaveHansenTiger,7168,1,653827,2008-01-17T19:04:14Z
21849467,DaveHansenTiger,7168,1,653827,2008-01-17T19:04:34Z
21849469,DaveHansenTiger,7168,1,653827,2008-01-17T19:04:34Z
21849527,DaveHansenTiger,7168,1,653827,2008-01-17T19:04:55Z
21849529,DaveHansenTiger,7168,1,653827,2008-01-17T19:04:56Z
21849564,DaveHansenTiger,7168,1,653827,2008-01-17T19:05:08Z
21849567,DaveHansenTiger,7168,1,653827,2008-01-17T19:05:09Z
21849571,DaveHansenTiger,7168,1,653827,2008-01-17T19:05:10Z
21849642,DaveHansenTiger,7168,1,653827,2008-01-17T19:05:25Z
21849721,DaveHansenTiger,7168,1,653827,2008-01-17T19:06:01Z
21849723,DaveHansenTiger,7168,1,653827,2008-01-17T19:06:02Z
21849729,DaveHansenTiger,7168,1,653827,2008-01-17T19:06:04Z
21849735,DaveHansenTiger,7168,1,653827,2008-01-17T19:06:06Z
21849737,mapper999,165061,2,13751950,2012-11-04T19:57:32Z
21849743,DaveHansenTiger,7168,1,653827,2008-01-17T19:06:08Z
21849746,DaveHansenTiger,7168,1,653827,2008-01-17T19:06:09Z
21849749,DaveHansenTiger,7168,1,653827,2008-01-17T19:06:10Z
21849787,DaveHansenTiger,7168,1,653827,2008-01-17T19:06:22Z
21849816,DaveHansenTiger,7168,1,653827,2008-01-17T19:06:30Z
21849819,DaveHansenTiger,7168,1,653827,2008-01-17T19:06:32Z
21849861,DaveHansenTiger,7168,1,653827,2008-01-17T19:06:46Z
21849875,jonesydesign,1802220,2,28605783,2015-02-04T08:09:20Z
21849919,DaveHansenTiger,7168,1,653827,2008-01-17T19:07:04Z
21849975,DaveHansenTiger,7168,1,653827,2008-01-17T19:07:25Z
21849999,afdreher,1110270,2,32929913,2015-07-28T11:44:44Z
21850005,DaveHansenTiger,7168,1,653827,2008-01-17T19:07:33Z
21850006,DaveHansenTiger,7168,1,653827,2008-01-17T19:07:34Z
21850064,DaveHansenTiger,7168,1,653827,2008-01-17T19:07:51Z
21850069,DaveHansenTiger,7168,1,653827,2008-01-17T19:07:53Z
21850115,DaveHansenTiger,7168,1,653827,2008-01-17T19:08:08Z
21850122,DaveHansenTiger,7168,1,653827,2008-01-17T19:08:10Z
21850123,DaveHansenTiger,7168,1,653827,2008-01-17T19:08:10Z
21850129,DaveHansenTiger,7168,1,653827,2008-01-17T19:08:11Z
21850130,DaveHansenTiger,7168,1,653827,2008-01-17T19:08:12Z
21850132,DaveHansenTiger,7168,1,653827,2008-01-17T19:08:12Z
21850137,DaveHansenTiger,7168,1,653827,2008-01-17T19:08:14Z
21850141,DaveHansenTiger,7168,1,653827,2008-01-17T19:08:16Z
21850153,DaveHansenTiger,7168,1,653827,2008-01-17T19:08:22Z
21850154,DaveHansenTiger,7168,1,653827,2008-01-17T19:08:22Z
21850183,DaveHansenTiger,7168,1,653827,2008-01-17T19:08:32Z
21850188,DaveHansenTiger,7168,1,653827,2008-01-17T19:08:34Z
21850216,DaveHansenTiger,7168,1,653827,2008-01-17T19:08:42Z
21850232,DaveHansenTiger,7168,1,653827,2008-01-17T19:08:49Z
21850252,DaveHansenTiger,7168,1,653827,2008-01-17T19:08:56Z
21850255,DaveHansenTiger,7168,1,653827,2008-01-17T19:08:58Z
21850260,DaveHansenTiger,7168,1,653827,2008-01-17T19:08:59Z
21850268,DaveHansenTiger,7168,1,653827,2008-01-17T19:09:03Z
21850306,DaveHansenTiger,7168,1,653827,2008-01-17T19:09:14Z
21850308,DaveHansenTiger,7168,1,653827,2008-01-17T19:09:14Z
21850309,DaveHansenTiger,7168,1,653827,2008-01-17T19:09:15Z
21850314,DaveHansenTiger,7168,1,653827,2008-01-17T19:09:17Z
21850318,DaveHansenTiger,7168,1,653827,2008-01-17T19:09:19Z
21850324,DaveHansenTiger,7168,1,653827,2008-01-17T19:09:22Z
21850333,DaveHansenTiger,7168,1,653827,2008-01-17T19:09:26Z
21850337,DaveHansenTiger,7168,1,653827,2008-01-17T19:09:28Z
21850345,DaveHansenTiger,7168,1,653827,2008-01-17T19:09:30Z
21850347,DaveHansenTiger,7168,1,653827,2008-01-17T19:09:32Z
21850349,DaveHansenTiger,7168,1,653827,2008-01-17T19:09:32Z
21850376,DaveHansenTiger,7168,1,653827,2008-01-17T19:09:46Z
21850391,DaveHansenTiger,7168,1,653827,2008-01-17T19:09:52Z
21850392,DaveHansenTiger,7168,1,653827,2008-01-17T19:09:53Z
21850443,DaveHansenTiger,7168,1,653827,2008-01-17T19:10:15Z
21850476,DaveHansenTiger,7168,1,653827,2008-01-17T19:10:31Z
21850554,DaveHansenTiger,7168,1,653919,2008-01-17T19:11:05Z
21850576,DaveHansenTiger,7168,1,653919,2008-01-17T19:11:12Z
21850580,DaveHansenTiger,7168,1,653919,2008-01-17T19:11:13Z
21850581,DaveHansenTiger,7168,1,653919,2008-01-17T19:11:13Z
21850618,DaveHansenTiger,7168,1,653919,2008-01-17T19:11:25Z
21850620,DaveHansenTiger,7168,1,653919,2008-01-17T19:11:25Z
21850625,Athalis,2540799,2,36769188,2016-01-24T02:57:45Z
21850724,DaveHansenTiger,7168,1,653919,2008-01-17T19:11:58Z
21850725,DaveHansenTiger,7168,1,653919,2008-01-17T19:11:59Z
21850739,DaveHansenTiger,7168,1,653919,2008-01-17T19:12:05Z
21850761,DaveHansenTiger,7168,1,653919,2008-01-17T19:12:12Z
21850763,scottyc,496606,2,11043681,2012-03-20T19:26:07Z
21850769,DaveHansenTiger,7168,1,653919,2008-01-17T19:12:15Z
21850795,scottyc,496606,2,11040877,2012-03-20T13:31:17Z
21850837,DaveHansenTiger,7168,1,653919,2008-01-17T19:12:42Z
21850925,DaveHansenTiger,7168,1,653919,2008-01-17T19:13:03Z
21850930,scottyc,496606,2,10581089,2012-02-04T03:34:46Z
21850932,DaveHansenTiger,7168,1,653919,2008-01-17T19:13:05Z
21850934,DaveHansenTiger,7168,1,653919,2008-01-17T19:13:07Z
21850936,DaveHansenTiger,7168,1,653919,2008-01-17T19:13:10Z
21851023,DaveHansenTiger,7168,1,653919,2008-01-17T19:13:41Z
21851025,DaveHansenTiger,7168,1,653919,2008-01-17T19:13:41Z
21851057,DaveHansenTiger,7168,1,653919,2008-01-17T19:13:55Z
21851061,DaveHansenTiger,7168,1,653919,2008-01-17T19:13:55Z
21851062,DaveHansenTiger,7168,1,653919,2008-01-17T19:13:56Z
21851075,Athalis,2540799,2,36769188,2016-01-24T02:57:45Z
21851149,DaveHansenTiger,7168,1,653919,2008-01-17T19:14:21Z
21851172,DaveHansenTiger,7168,1,653919,2008-01-17T19:14:27Z
21851240,DaveHansenTiger,7168,1,653919,2008-01-17T19:14:46Z
21851244,DaveHansenTiger,7168,1,653919,2008-01-17T19:14:47Z
21851248,DaveHansenTiger,7168,1,653919,2008-01-17T19:14:48Z
21851252,DaveHansenTiger,7168,1,653919,2008-01-17T19:14:49Z
21851253,DaveHansenTiger,7168,1,653919,2008-01-17T19:14:50Z
21851257,DaveHansenTiger,7168,1,653919,2008-01-17T19:14:51Z
21851262,DaveHansenTiger,7168,1,653919,2008-01-17T19:14:53Z
21851308,DaveHansenTiger,7168,1,653919,2008-01-17T19:15:04Z
21851375,DaveHansenTiger,7168,1,653919,2008-01-17T19:15:19Z
21851380,DaveHansenTiger,7168,1,653919,2008-01-17T19:15:19Z
21851455,Rich W,1028137,2,15358102,2013-03-14T01:44:50Z
21851487,DaveHansenTiger,7168,1,653919,2008-01-17T19:15:47Z
21851490,DaveHansenTiger,7168,1,653919,2008-01-17T19:15:48Z
21851507,DaveHansenTiger,7168,1,653919,2008-01-17T19:15:56Z
21851549,DaveHansenTiger,7168,1,653919,2008-01-17T19:16:12Z
21851625,DaveHansenTiger,7168,1,653919,2008-01-17T19:16:32Z
21851629,DaveHansenTiger,7168,1,653919,2008-01-17T19:16:33Z
21851660,DaveHansenTiger,7168,1,653919,2008-01-17T19:16:40Z
21851661,DaveHansenTiger,7168,1,653919,2008-01-17T19:16:40Z
21851866,balrog-kun,20587,2,4353711,2010-04-07T14:14:53Z
21852198,DaveHansenTiger,7168,1,653919,2008-01-17T19:20:36Z
21852385,balrog-kun,20587,2,4353711,2010-04-07T14:15:48Z
21852388,balrog-kun,20587,2,4353711,2010-04-07T14:15:48Z
21852390,balrog-kun,20587,2,4353711,2010-04-07T14:15:49Z
21852741,DaveHansenTiger,7168,1,653919,2008-01-17T19:24:09Z
21852976,bilderhobbit,503347,4,14069622,2012-11-28T07:45:46Z
21853494,balrog-kun,20587,2,4353711,2010-04-07T14:17:24Z
21853649,balrog-kun,20587,2,4353711,2010-04-07T14:17:43Z
21853681,balrog-kun,20587,2,4353711,2010-04-07T14:17:45Z
21853893,balrog-kun,20587,2,4353711,2010-04-07T14:18:03Z
21854115,scottyc,496606,3,11043681,2012-03-20T19:26:14Z
21854228,scottyc,496606,3,15611264,2013-04-04T18:34:09Z
21854234,balrog-kun,20587,2,4353711,2010-04-07T14:18:40Z
21854447,gcjunge,775666,3,13527573,2012-10-17T06:24:59Z
21854557,balrog-kun,20587,2,4353711,2010-04-07T14:19:24Z
21854649,25or6to4,37392,3,36496623,2016-01-11T06:52:11Z
21854687,balrog-kun,20587,2,4353711,2010-04-07T14:19:38Z
21854690,balrog-kun,20587,2,4353711,2010-04-07T14:19:39Z
21854780,Rub21,510836,3,13715947,2012-11-01T21:29:18Z
21854955,balrog-kun,20587,2,4353711,2010-04-07T14:20:14Z
21854957,balrog-kun,20587,2,4353711,2010-04-07T14:20:15Z
21855152,CloCkWeRX,172061,6,39886019,2016-06-08T14:33:31Z
21855685,balrog-kun,20587,2,4353711,2010-04-07T14:21:07Z
21855791,balrog-kun,20587,2,4353711,2010-04-07T14:21:13Z
21856261,balrog-kun,20587,2,4353711,2010-04-07T14:21:41Z
21856263,balrog-kun,20587,2,4353711,2010-04-07T14:21:41Z
21856414,scottyc,496606,3,11043681,2012-03-20T19:25:57Z
21856581,balrog-kun,20587,2,4353711,2010-04-07T14:21:57Z
21856962,balrog-kun,20587,2,4353711,2010-04-07T14:22:20Z
21857138,scottyc,496606,3,11040877,2012-03-20T13:31:09Z
21857447,scottyc,496606,4,15611264,2013-04-04T18:34:08Z
21857636,pratikyadav,2905914,4,33122030,2015-08-05T09:12:28Z
21858219,balrog-kun,20587,2,4353711,2010-04-07T14:23:23Z
21858565,ridixcr,2508151,6,39097601,2016-05-04T14:22:34Z
21858819,balrog-kun,20587,2,4353711,2010-04-07T14:23:47Z
21858827,balrog-kun,20587,2,4353711,2010-04-07T14:23:47Z
21859631,DaveHansenTiger,7168,1,654009,2008-01-17T19:58:56Z
21859752,balrog-kun,20587,2,4353711,2010-04-07T14:24:14Z
21859760,balrog-kun,20587,2,4353711,2010-04-07T14:24:14Z
21859904,gcjunge,775666,3,13527573,2012-10-17T06:24:47Z
21860245,DaveHansenTiger,7168,1,654009,2008-01-17T20:00:46Z
21860481,jonesydesign,1802220,4,28605783,2015-02-04T08:09:20Z
21861356,25or6to4,37392,4,31202211,2015-05-16T14:01:11Z
21861653,balrog-kun,20587,2,4353711,2010-04-07T14:25:45Z
21861759,balrog-kun,20587,2,4353711,2010-04-07T14:25:51Z
21861915,DaveHansenTiger,7168,1,654009,2008-01-17T20:06:47Z
21862499,balrog-kun,20587,2,4353711,2010-04-07T14:26:35Z
21863559,balrog-kun,20587,2,4353711,2010-04-07T14:27:44Z
21863562,balrog-kun,20587,2,4353711,2010-04-07T14:27:44Z
21863717,balrog-kun,20587,2,4353711,2010-04-07T14:27:52Z
21864363,balrog-kun,20587,2,4353711,2010-04-07T14:28:24Z
21864634,25or6to4,37392,8,16829346,2013-07-04T22:52:39Z
21864652,kre3d,1745406,12,38584560,2016-04-15T10:55:04Z
21864683,kre3d,1745406,9,38584560,2016-04-15T10:55:04Z
21864689,claysmalley,119881,2,11339874,2012-04-18T03:46:08Z
21864691,claysmalley,119881,2,11339874,2012-04-18T03:46:07Z
21864694,claysmalley,119881,2,11339874,2012-04-18T03:46:10Z
21865056,DaveHansenTiger,7168,1,654086,2008-01-17T20:18:06Z
21865061,DaveHansenTiger,7168,1,654086,2008-01-17T20:18:07Z
21865337,Rich W,1028137,3,15357496,2013-03-13T23:08:25Z
21865345,g246020,238419,3,35542991,2015-11-24T03:14:54Z
21865360,DaveHansenTiger,7168,1,654086,2008-01-17T20:19:26Z
21866755,balrog-kun,20587,2,4353711,2010-04-07T14:30:13Z
21866983,g246020,238419,3,35542991,2015-11-24T03:14:54Z
21866985,g246020,238419,3,35542991,2015-11-24T03:14:54Z
21867308,balrog-kun,20587,2,4353711,2010-04-07T14:30:40Z
21867323,balrog-kun,20587,2,4353711,2010-04-07T14:30:40Z
21867353,balrog-kun,20587,2,4353711,2010-04-07T14:30:42Z
21867557,balrog-kun,20587,2,4353711,2010-04-07T14:30:51Z
21867651,balrog-kun,20587,2,4353711,2010-04-07T14:30:54Z
21867662,DaveHansenTiger,7168,1,654086,2008-01-17T20:27:58Z
21867933,balrog-kun,20587,2,4353711,2010-04-07T14:31:13Z
21868331,Athalis,2540799,3,36769188,2016-01-24T02:57:44Z
21868337,balrog-kun,20587,2,4353711,2010-04-07T14:31:36Z
21868405,balrog-kun,20587,2,4353711,2010-04-07T14:31:40Z
21868462,balrog-kun,20587,2,4353711,2010-04-07T14:31:44Z
21868469,balrog-kun,20587,2,4353711,2010-04-07T14:31:44Z
21868568,balrog-kun,20587,2,4353711,2010-04-07T14:31:49Z
21868605,balrog-kun,20587,2,4353711,2010-04-07T14:31:53Z
21868738,scottyc,496606,3,11040877,2012-03-20T13:30:43Z
21869073,balrog-kun,20587,2,4353711,2010-04-07T14:32:22Z
21869406,balrog-kun,20587,2,4353711,2010-04-07T14:32:36Z
21869934,balrog-kun,20587,2,4353711,2010-04-07T14:33:00Z
21870109,25or6to4,37392,5,16829881,2013-07-05T01:03:41Z
21870460,balrog-kun,20587,2,4353711,2010-04-07T14:33:24Z
21870738,balrog-kun,20587,2,4353711,2010-04-07T14:33:36Z
21872334,balrog-kun,20587,2,4353711,2010-04-07T14:34:54Z
21872339,balrog-kun,20587,2,4353711,2010-04-07T14:34:54Z
21872568,CalliBrown,46166,3,13708037,2012-11-01T08:39:36Z
21872649,balrog-kun,20587,2,4353711,2010-04-07T14:35:28Z
21872911,balrog-kun,20587,2,4353711,2010-04-07T14:35:52Z
21873102,Rich W,1028137,3,15358102,2013-03-14T01:44:44Z
21873159,balrog-kun,20587,2,4353711,2010-04-07T14:36:20Z
21873457,gcjunge,775666,3,13527573,2012-10-17T06:24:58Z
21873503,balrog-kun,20587,2,4353711,2010-04-07T14:36:56Z
21873506,balrog-kun,20587,2,4353711,2010-04-07T14:36:56Z
21873943,claysmalley,119881,3,11339874,2012-04-18T03:46:08Z
21873947,balrog-kun,20587,2,4353711,2010-04-07T14:37:37Z
21874056,DaveHansenTiger,7168,1,654209,2008-01-17T20:54:14Z
21874404,balrog-kun,20587,2,4353711,2010-04-07T14:38:26Z
21874493,balrog-kun,20587,2,4353711,2010-04-07T14:38:34Z
21874541,balrog-kun,20587,2,4353711,2010-04-07T14:38:38Z
21874680,Rich W,1028137,2,15358102,2013-03-14T01:44:43Z
21874766,DaveHansenTiger,7168,1,654209,2008-01-17T20:58:02Z
21874929,balrog-kun,20587,2,4353711,2010-04-07T14:39:23Z
21875267,balrog-kun,20587,2,4353711,2010-04-07T14:40:03Z
21875744,balrog-kun,20587,2,4353711,2010-04-07T14:41:09Z
21875810,balrog-kun,20587,2,4353711,2010-04-07T14:41:17Z
21876036,25or6to4,37392,5,16576561,2013-06-16T14:12:59Z
21876045,25or6to4,37392,9,16576561,2013-06-16T14:12:59Z
21877343,balrog-kun,20587,2,4353711,2010-04-07T14:43:39Z
21877394,balrog-kun,20587,2,4353711,2010-04-07T14:43:43Z
21877432,DaveHansenTiger,7168,1,654209,2008-01-17T21:13:13Z
21878560,DaveHansenTiger,7168,1,654209,2008-01-17T21:17:13Z
21878625,DaveHansenTiger,7168,1,654209,2008-01-17T21:17:26Z
21878738,balrog-kun,20587,2,4353711,2010-04-07T14:44:54Z
21878883,balrog-kun,20587,2,4353711,2010-04-07T14:45:03Z
21878888,balrog-kun,20587,2,4353711,2010-04-07T14:45:04Z
21878915,25or6to4,37392,4,31202211,2015-05-16T14:01:11Z
21878953,balrog-kun,20587,2,4353711,2010-04-07T14:45:09Z
21878961,balrog-kun,20587,2,4353711,2010-04-07T14:45:09Z
21879080,balrog-kun,20587,2,4353711,2010-04-07T14:45:20Z
21879173,DaveHansenTiger,7168,1,654209,2008-01-17T21:20:01Z
21879250,DaveHansenTiger,7168,1,654209,2008-01-17T21:20:27Z
21879394,Athalis,2540799,6,36769188,2016-01-24T02:57:42Z
21880042,balrog-kun,20587,2,4353711,2010-04-07T14:46:46Z
21880220,balrog-kun,20587,2,4353711,2010-04-07T14:47:05Z
21880376,balrog-kun,20587,2,4353711,2010-04-07T14:47:18Z
21880424,balrog-kun,20587,2,4353711,2010-04-07T14:47:22Z
21880476,afdreher,1110270,3,32930177,2015-07-28T11:53:57Z
21880489,RoadGeek_MD99,475877,3,29484787,2015-03-15T02:50:31Z
21881017,scottyc,496606,4,15611264,2013-04-04T18:34:09Z
21881079,DaveHansenTiger,7168,1,654374,2008-01-17T21:30:47Z
21881184,balrog-kun,20587,2,4353711,2010-04-07T14:48:10Z
21881232,balrog-kun,20587,2,4353711,2010-04-07T14:48:13Z
21881445,DaveHansenTiger,7168,1,654374,2008-01-17T21:32:53Z
21881477,balrog-kun,20587,2,4353711,2010-04-07T14:48:33Z
21881515,balrog-kun,20587,2,4353711,2010-04-07T14:48:37Z
21881767,balrog-kun,20587,2,4353711,2010-04-07T14:49:00Z
21881825,balrog-kun,20587,2,4353711,2010-04-07T14:49:05Z
21882044,balrog-kun,20587,2,4353711,2010-04-07T14:49:25Z
21882079,balrog-kun,20587,2,4353711,2010-04-07T14:49:28Z
21882366,balrog-kun,20587,2,4353711,2010-04-07T14:50:03Z
21882386,balrog-kun,20587,2,4353711,2010-04-07T14:50:03Z
21882391,balrog-kun,20587,2,4353711,2010-04-07T14:50:04Z
21882609,balrog-kun,20587,2,4353711,2010-04-07T14:50:19Z
21882860,balrog-kun,20587,2,4353711,2010-04-07T14:50:41Z
21882997,balrog-kun,20587,2,4353711,2010-04-07T14:50:48Z
21883109,balrog-kun,20587,2,4353711,2010-04-07T14:50:56Z
21883311,balrog-kun,20587,2,4353711,2010-04-07T14:51:09Z
21883324,scottyc,496606,3,11043681,2012-03-20T19:26:05Z
21883517,DaveHansenTiger,7168,1,654374,2008-01-17T21:45:50Z
21883714,balrog-kun,20587,2,4353711,2010-04-07T14:51:36Z
21884068,balrog-kun,20587,2,4353711,2010-04-07T14:52:06Z
21884723,bot-mode,451693,6,15807107,2013-04-21T07:40:03Z
21885266,balrog-kun,20587,2,4353711,2010-04-07T14:54:28Z
21885451,balrog-kun,20587,2,4353711,2010-04-07T14:54:58Z
21885531,DaveHansenTiger,7168,1,654487,2008-01-17T21:58:12Z
21885572,balrog-kun,20587,2,4353711,2010-04-07T14:55:32Z
21885704,balrog-kun,20587,2,4353711,2010-04-07T14:56:00Z
21885837,balrog-kun,20587,2,4353711,2010-04-07T14:56:25Z
